image,emotion,generated_review
happy/PublicTest_3469437.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_34777524.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_34820323.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_34920736.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_35010457.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_35396194.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_3586567.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_35874394.jpg,sad,I felt disappointed and unhappy with the experience.
happy/PublicTest_35884954.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_35934455.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_35948511.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36033729.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36158334.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_3617474.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_36234157.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36289799.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36291152.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36327304.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_36416014.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36629520.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36631165.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_36681517.jpg,neutral,"It was okay — nothing special, but not bad either."
happy/PublicTest_36699377.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_36823992.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_37311642.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_37503906.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_37515030.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_37570229.jpg,sad,I felt disappointed and unhappy with the experience.
happy/PublicTest_37717440.jpg,angry,I was upset by this and found it frustrating.
happy/PublicTest_37805784.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_37829809.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_37842132.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_3787754.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_38027064.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_3830494.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_38473713.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_38513744.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_38561327.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_38575874.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_38619150.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_38668874.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_38721089.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_38805151.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_38935497.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_39055004.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_39105756.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_39209416.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_3923345.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_39688575.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_39979134.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_40147832.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_40225649.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_40237639.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_40414118.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_40541412.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_40565658.jpg,sad,This left me feeling down; it didn't meet my expectations.
happy/PublicTest_40705304.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_40838607.jpg,neutral,"It was okay — nothing special, but not bad either."
happy/PublicTest_40882120.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_40930163.jpg,neutral,"It was okay — nothing special, but not bad either."
happy/PublicTest_41014329.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_41043600.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_41104919.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_41203031.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_41209739.jpg,fear,I felt uneasy and worried about how this behaved.
happy/PublicTest_41450041.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_41498575.jpg,angry,I was upset by this and found it frustrating.
happy/PublicTest_41592701.jpg,neutral,"It was okay — nothing special, but not bad either."
happy/PublicTest_41655835.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_41704060.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_41805156.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_42056841.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_42178721.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_4223507.jpg,sad,I felt disappointed and unhappy with the experience.
happy/PublicTest_42351654.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_42454296.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_42518134.jpg,sad,I felt disappointed and unhappy with the experience.
happy/PublicTest_42531026.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_42656224.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_42659166.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_4269714.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_42722923.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_42800608.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_42905383.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_43044972.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_4325988.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_43275871.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_43687012.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_43734039.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_43836286.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_43945833.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_4395460.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_4411038.jpg,surprise,I was pleasantly surprised and didn't expect such results!
happy/PublicTest_44449594.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_44535619.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_44694203.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_44770869.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_44803062.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_44912224.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_454273.jpg,surprise,What a surprise — unexpectedly good and engaging.
happy/PublicTest_45517414.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_45682182.jpg,sad,I felt disappointed and unhappy with the experience.
happy/PublicTest_45715095.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_45776620.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_45784121.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_45792370.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_45795345.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_45800514.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_45859307.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_45906897.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_45911168.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_4598337.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_4611414.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_46143386.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_46576772.jpg,fear,This caused me concern and some anxiety.
happy/PublicTest_46582110.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_46791931.jpg,angry,Very annoyed — this was unacceptable and angry-making.
happy/PublicTest_46945921.jpg,fear,I felt uneasy and worried about how this behaved.
happy/PublicTest_46988474.jpg,neutral,"It was okay — nothing special, but not bad either."
happy/PublicTest_47231616.jpg,neutral,A neutral experience overall; neither good nor bad.
happy/PublicTest_47319080.jpg,angry,I was upset by this and found it frustrating.
happy/PublicTest_47396062.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_47524154.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_47530190.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_4754356.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_47544452.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_47700797.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_4815338.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_48170323.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_48213101.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_48364789.jpg,sad,This left me feeling down; it didn't meet my expectations.
happy/PublicTest_48464730.jpg,happy,This made my day; I felt very happy and pleased.
happy/PublicTest_48509199.jpg,happy,I had a wonderful time — everything was great and cheerful.
happy/PublicTest_48707071.jpg,happy,I had a wonderful time — everything was great and cheerful.
